364,Unripe_,3,662,337,80,83
364,Unripe_,5,694,214,71,69
364,Unripe_,1,1,91,60,104
364,Unripe_,6,1235,117,44,98
365,Unripe_,2,558,168,89,124
365,Unripe_,3,608,338,78,83
365,Unripe_,5,640,218,68,65
365,Unripe_,6,1202,110,77,106
366,Unripe_,2,511,170,124,123
366,Unripe_,3,555,339,77,84
366,Unripe_,6,1162,111,117,101
367,Unripe_,2,464,174,123,121
367,Unripe_,3,497,342,81,83
367,Unripe_,6,1119,113,128,102
368,Unripe_,2,422,175,123,121
368,Unripe_,3,444,344,81,82
368,Unripe_,6,1077,114,135,106
368,Unripe_,7,1223,126,56,77
369,Unripe_,3,390,347,78,81
369,Unripe_,6,1033,114,128,104
369,Unripe_,2,371,177,87,60
369,Unripe_,7,1172,128,84,73
370,Unripe_,3,335,347,79,82
370,Unripe_,6,991,116,126,104
370,Unripe_,2,323,182,88,57
370,Unripe_,7,1124,128,87,70
371,Unripe_,3,280,349,79,83
371,Unripe_,6,950,117,126,104
371,Unripe_,7,1081,131,84,84
371,Unripe_,2,276,173,91,62
372,Unripe_,3,223,347,81,83
372,Unripe_,6,909,118,122,104
372,Unripe_,7,1035,132,88,82
372,Unripe_,2,225,180,102,46
373,Unripe_,3,168,347,80,84
373,Unripe_,6,865,118,123,105
373,Unripe_,7,994,132,81,81
373,Unripe_,2,175,173,95,56
374,Unripe_,3,110,350,87,85
374,Unripe_,6,819,118,124,106
374,Unripe_,7,949,132,80,84
374,Unripe_,2,133,176,89,52
375,Unripe_,3,57,353,89,82
375,Unripe_,6,776,120,122,104
375,Unripe_,7,902,132,84,83
375,Unripe_,2,83,180,102,48
376,Unripe_,2,41,182,104,109
376,Unripe_,3,4,354,88,81
376,Unripe_,6,735,122,116,106
376,Unripe_,7,856,133,88,74
377,Unripe_,2,0,183,97,108
377,Unripe_,6,689,127,120,104
377,Unripe_,3,2,360,43,71
377,Unripe_,7,820,139,75,75
378,Unripe_,6,645,129,116,104
378,Unripe_,7,766,143,75,72
379,Unripe_,6,600,131,113,105
379,Unripe_,7,717,146,79,70
380,Unripe_,6,551,132,116,105
380,Unripe_,7,671,148,76,68
381,Unripe_,6,504,134,116,104
381,Unripe_,7,623,149,79,68
382,Unripe_,6,458,135,113,103
382,Unripe_,7,575,150,76,68
383,Unripe_,6,413,135,111,104
383,Unripe_,7,528,152,76,66
384,Unripe_,6,366,135,112,104
384,Unripe_,7,482,154,75,66
385,Unripe_,6,311,132,118,110
385,Unripe_,7,435,156,75,66
386,Unripe_,6,265,137,117,107
386,Unripe_,7,385,158,78,68
387,Unripe_,6,209,137,127,108
387,Unripe_,7,337,160,83,68
388,Unripe_,6,170,141,120,107
388,Unripe_,7,291,161,77,70
389,Unripe_,6,124,142,119,106
389,Unripe_,7,246,160,77,75
390,Unripe_,7,198,165,80,72
390,Unripe_,6,80,148,120,100
391,Unripe_,6,32,143,122,106
391,Unripe_,7,155,165,76,72
392,Unripe_,6,0,143,109,107
392,Unripe_,7,113,162,73,73
393,Unripe_,7,64,166,76,70
393,Unripe_,6,2,145,68,104
394,Unripe_,7,25,169,73,69
395,Unripe_,7,1,173,53,67
395,Unripe_,20,1215,117,64,58
396,Unripe_,20,1163,120,87,58
397,Ripe7_,14,1185,176,94,99
397,Unripe_,20,1113,125,79,57
398,Ripe7_,14,1141,177,107,107
398,Unripe_,20,1066,128,75,55
399,Ripe7_,14,1079,176,109,109
399,Unripe_,20,1015,127,72,59
400,Ripe7_,14,1033,177,107,104
400,Unripe_,20,965,130,73,51
401,Ripe7_,14,983,177,106,105
401,Unripe_,20,916,131,71,56
402,Ripe7_,14,934,180,102,104
402,Unripe_,20,870,129,69,59
403,Ripe7_,14,889,182,94,103
403,Unripe_,20,820,136,66,57
404,Ripe7_,14,834,186,92,104
404,Ripe7_,15,1057,134,117,117
404,Unripe_,20,774,140,65,57
405,Ripe7_,14,778,188,95,104
405,Ripe7_,15,1008,136,114,118
405,Unripe_,20,723,141,57,56
406,Ripe7_,14,727,190,94,104
406,Ripe7_,15,963,136,113,120
406,Unripe_,20,677,142,59,61
407,Ripe7_,14,679,189,91,105
407,Ripe_,15,914,138,118,119
407,Unripe_,20,627,142,63,54
408,Ripe7_,14,626,187,94,109
408,Ripe_,15,869,138,113,118
408,Unripe_,20,580,140,55,54
409,Ripe2_,14,575,187,98,108
409,Ripe_,15,825,138,111,117
409,Unripe_,20,522,140,68,59
410,Ripe2_,14,524,188,99,107
410,Ripe_,15,779,139,111,116
410,Unripe_,20,471,138,71,60
411,Ripe2_,14,472,189,99,108
411,Ripe_,15,733,141,107,115
411,Unripe_,20,422,139,71,59
412,Ripe2_,14,420,190,103,109
412,Ripe_,15,685,143,106,115
412,Unripe_,20,373,143,72,59
413,Ripe2_,14,369,193,104,109
413,Ripe_,15,639,148,104,114
413,Unripe_,20,325,146,70,59
414,Ripe2_,14,316,195,109,108
414,Ripe_,15,590,150,113,114
414,Unripe_,20,277,149,69,59
415,Ripe2_,14,265,197,110,108
415,Ripe7_,15,551,152,104,115
415,Unripe_,20,227,150,72,60
416,Ripe2_,14,214,198,112,108
416,Ripe7_,15,500,154,112,112
416,Unripe_,20,177,151,74,59
417,Ripe2_,14,161,200,114,106
417,Ripe7_,15,454,156,110,111
417,Unripe_,20,128,153,74,58
418,Ripe2_,14,106,202,118,103
418,Ripe7_,15,407,155,110,111
418,Unripe_,20,75,154,79,58
419,Ripe2_,14,11,208,117,102
420,Ripe7_,15,262,155,116,115
420,Ripe2_,14,2,208,78,104
421,Ripe7_,15,217,155,117,117
422,Ripe7_,15,172,155,115,119
423,Ripe_,15,127,156,117,119
424,Ripe_,15,82,156,118,118
425,Ripe_,15,34,156,121,119
426,Ripe_,15,0,160,111,119
427,Ripe_,15,1,157,68,119
428,Ripe_,27,1208,185,71,40
429,Ripe_,27,1165,185,81,45
430,Ripe_,27,1087,189,78,37
431,Ripe_,27,1049,189,71,39
432,Ripe_,27,1009,194,60,31
433,Ripe_,27,965,193,102,37
434,Ripe_,27,933,198,101,30
435,Ripe_,27,887,199,107,32
436,Ripe_,27,853,202,98,32
437,Ripe_,27,818,204,89,31
438,Ripe_,27,775,201,69,34
439,Ripe_,27,732,198,49,36
440,Ripe_,27,688,201,56,37
441,Ripe_,27,643,205,57,36
442,Ripe_,27,596,202,71,37
443,Ripe_,27,550,201,76,39
444,Ripe_,27,504,203,82,38
445,Ripe_,27,461,203,87,39
446,Ripe_,27,416,205,95,39
447,Ripe_,27,379,206,92,38
448,Ripe_,27,336,206,99,39
449,Ripe_,27,299,209,93,38
450,Ripe_,27,263,210,86,37
451,Ripe_,27,224,210,82,38
452,Ripe_,27,193,213,66,37
453,Ripe_,27,155,213,62,38
454,Ripe_,27,119,217,53,36
455,Ripe_,27,80,221,52,34
456,Ripe_,27,44,223,47,34
456,Unripe_,28,1251,90,28,71
457,Unripe_,28,1208,94,70,65
458,Unripe_,28,1169,95,78,64
458,Unripe_,30,1210,141,69,51
459,Unripe_,28,1123,95,79,69
459,Unripe_,30,1179,140,79,48
460,Unripe_,28,1084,95,75,68
460,Unripe_,32,1227,133,52,52
460,Unripe_,30,1134,145,79,44
461,Unripe_,28,1042,93,73,69
461,Unripe_,30,1081,138,91,48
461,Unripe_,32,1191,131,62,50
462,Unripe_,28,1000,93,75,70
462,Unripe_,30,1039,138,95,49
462,Unripe_,32,1151,133,63,51
463,Unripe_,28,959,96,75,68
463,Unripe_,30,1001,139,92,48
463,Unripe_,32,1110,134,63,52
464,Unripe_,28,921,98,70,68
464,Unripe_,30,961,141,94,47
464,Unripe_,32,1068,137,62,50
465,Unripe_,28,882,100,70,70
465,Unripe_,30,923,142,90,49
465,Unripe_,32,1027,140,67,50
466,Unripe_,28,842,103,71,69
466,Unripe_,30,883,144,94,50
466,Unripe_,32,985,142,72,49
467,Unripe_,28,805,106,68,68
467,Unripe_,30,848,148,88,50
467,Unripe_,32,954,148,61,44
468,Unripe_,28,765,107,67,68
468,Unripe_,30,807,147,92,52
468,Unripe_,32,913,149,62,46
469,Unripe_,28,727,108,65,67
469,Unripe_,30,769,149,90,51
469,Unripe_,32,872,149,62,48
470,Unripe_,28,689,109,64,68
470,Unripe_,30,730,150,90,50
470,Unripe_,32,838,145,57,47
471,Unripe_,28,649,109,67,69
471,Unripe_,30,691,151,92,51
471,Unripe_,32,799,147,58,47
472,Unripe_,28,612,111,66,68
472,Unripe_,30,654,153,90,49
472,Unripe_,32,761,148,55,47
473,Unripe_,28,571,112,68,67
473,Unripe_,30,615,156,91,48
473,Unripe_,32,721,149,55,48
474,Unripe_,28,534,114,64,67
474,Unripe_,30,575,157,92,49
474,Unripe_,32,682,150,58,49
475,Unripe_,28,494,114,67,68
475,Unripe_,30,536,158,93,49
475,Unripe_,32,643,152,54,48
476,Unripe_,28,455,115,65,67
476,Unripe_,30,498,159,93,48
476,Unripe_,32,605,153,56,47
477,Unripe_,28,414,114,68,68
477,Unripe_,30,460,158,92,48
477,Unripe_,32,566,153,55,47
478,Unripe_,28,372,113,71,69
478,Unripe_,30,419,158,92,48
478,Unripe_,32,529,154,52,46
479,Unripe_,28,332,114,69,68
479,Unripe_,30,375,158,96,49
479,Unripe_,32,487,154,53,47
480,Unripe_,28,289,115,72,68
480,Unripe_,30,332,158,104,50
480,Unripe_,32,444,155,56,46
481,Unripe_,28,248,117,72,66
481,Unripe_,30,293,160,102,49
481,Unripe_,32,406,156,54,45
482,Unripe_,28,210,119,70,65
482,Unripe_,30,255,161,99,47
482,Unripe_,32,364,157,58,45
483,Unripe_,28,170,121,73,66
483,Unripe_,30,214,163,106,46
483,Unripe_,32,327,159,58,44
484,Unripe_,28,132,122,74,66
484,Unripe_,30,175,163,104,47
484,Unripe_,32,289,159,59,45
485,Unripe_,28,94,124,75,65
485,Unripe_,30,139,165,105,47
485,Unripe_,32,252,161,59,44
486,Unripe_,28,59,125,73,65
486,Unripe_,30,102,167,103,46
486,Unripe_,32,216,161,57,44
487,Unripe_,28,19,126,75,66
487,Unripe_,30,63,167,106,47
487,Unripe_,32,177,162,60,45
488,Unripe_,28,0,127,55,66
488,Unripe_,30,25,168,105,46
488,Unripe_,32,140,162,61,45
489,Unripe_,30,0,168,93,47
489,Unripe_,32,103,163,61,44
490,Unripe_,32,66,164,60,44
491,Unripe_,32,27,165,63,45
492,Unripe_,32,0,166,53,45
514,Unripe_,37,1258,183,21,68
515,Unripe_,37,1222,179,57,74
516,Unripe_,37,1183,185,80,69
517,Unripe_,37,1142,181,80,74
517,Ripe_,38,1224,149,55,105
518,Unripe_,37,1103,183,74,70
518,Ripe_,38,1183,147,96,113
519,Unripe_,37,1063,183,77,71
519,Ripe_,38,1139,144,133,112
520,Unripe_,37,1022,183,77,71
520,Ripe_,38,1097,142,135,112
520,Ripe7_,39,1233,157,46,92
521,Unripe_,37,983,181,75,70
521,Ripe_,38,1058,141,131,111
521,Ripe7_,39,1191,154,88,98
522,Unripe_,37,943,182,74,71
522,Ripe_,38,1017,140,129,111
522,Ripe7_,39,1148,155,100,95
523,Unripe_,37,902,183,73,72
523,Ripe_,38,978,141,130,111
523,Ripe7_,39,1110,157,95,100
524,Unripe_,37,861,184,76,73
524,Ripe_,38,937,144,128,112
524,Ripe7_,39,1066,157,96,100
525,Unripe_,37,824,187,76,73
525,Ripe_,38,898,147,126,111
525,Ripe_,39,1025,160,97,99
526,Unripe_,37,787,190,73,73
526,Ripe_,38,862,149,124,112
526,Ripe_,39,987,161,97,101
527,Unripe_,37,751,192,75,72
527,Ripe_,38,824,151,123,112
527,Ripe_,39,949,162,96,101
528,Unripe_,37,715,192,72,71
528,Ripe_,38,788,150,123,112
528,Ripe_,39,913,159,93,101
529,Unripe_,37,678,191,75,72
529,Ripe_,38,752,148,119,114
529,Ripe_,39,873,159,95,102
530,Unripe_,37,641,192,72,71
530,Ripe_,38,715,148,118,115
530,Ripe_,39,836,158,93,104
531,Unripe_,37,604,192,73,72
531,Ripe_,38,676,150,119,114
531,Ripe_,39,796,158,95,105
532,Unripe_,37,564,193,75,73
532,Ripe_,38,638,154,119,112
532,Ripe_,39,758,166,93,101
533,Unripe_,37,525,197,77,72
533,Ripe_,38,601,155,117,114
533,Ripe_,39,719,168,92,101
534,Unripe_,37,488,199,73,71
534,Ripe_,38,562,159,116,111
534,Ripe_,39,679,170,91,101
535,Unripe_,37,448,200,75,72
535,Ripe_,38,524,162,116,110
535,Ripe_,39,640,173,91,100
536,Unripe_,37,409,200,77,72
536,Ripe_,38,486,162,114,110
536,Ripe7_,39,599,175,92,98
537,Unripe_,37,370,198,77,73
537,Ripe_,38,446,162,114,109
537,Ripe_,39,561,173,90,98
538,Unripe_,37,327,199,81,72
538,Ripe_,38,405,161,116,109
538,Ripe7_,39,520,173,93,99
539,Unripe_,37,289,198,78,72
539,Ripe_,38,366,161,115,110
539,Ripe7_,39,482,174,91,98
540,Unripe_,37,249,199,81,73
540,Ripe_,38,329,162,116,110
540,Ripe7_,39,443,174,92,98
541,Unripe_,37,213,202,80,71
541,Ripe_,38,290,163,115,110
541,Ripe7_,39,402,178,98,97
542,Unripe_,37,177,205,81,70
542,Ripe_,38,254,165,116,110
542,Ripe7_,39,365,179,97,96
543,Unripe_,37,142,206,80,71
543,Ripe_,38,219,167,111,110
543,Ripe7_,39,329,181,96,97
544,Unripe_,37,108,208,79,71
544,Ripe_,38,182,169,114,110
544,Ripe7_,39,294,181,95,98
545,Unripe_,37,70,208,79,71
545,Ripe_,38,147,170,113,108
545,Ripe7_,39,254,181,99,99
546,Unripe_,37,33,209,83,70
546,Ripe_,38,111,171,111,107
546,Ripe7_,39,219,182,97,98
547,Unripe_,37,0,209,81,71
547,Ripe_,38,74,171,111,108
547,Ripe7_,39,180,182,100,98
548,Ripe_,38,37,171,112,108
548,Ripe7_,39,141,182,100,98
549,Ripe_,38,0,171,111,108
549,Ripe_,39,103,184,102,97
550,Ripe_,39,62,184,107,98
550,Ripe_,38,3,173,66,106
551,Ripe7_,39,23,187,106,98
552,Ripe7_,39,0,188,90,97
553,Ripe7_,39,1,198,49,88
564,Ripe_,46,1213,191,66,105
565,Ripe_,46,1161,192,118,101
566,Ripe_,46,1088,191,115,106
566,Ripe2_,47,1207,200,72,102
567,Ripe_,46,1050,195,113,99
567,Ripe2_,47,1169,202,110,93
568,Ripe_,46,1009,194,113,102
568,Ripe2_,47,1123,201,113,108
569,Ripe_,46,967,195,111,101
569,Ripe2_,47,1082,207,110,97
570,Ripe_,46,923,198,109,101
570,Ripe2_,47,1028,206,109,99
571,Ripe_,46,879,200,108,102
571,Ripe2_,47,981,207,107,100
572,Ripe_,46,835,202,104,101
572,Ripe2_,47,934,208,104,101
573,Ripe_,46,791,202,102,100
573,Ripe2_,47,886,209,103,100
574,Ripe_,46,750,203,100,99
574,Ripe2_,47,842,208,99,100
575,Ripe_,46,708,203,97,99
575,Ripe2_,47,797,207,99,102
576,Ripe_,46,665,203,98,100
576,Ripe2_,47,752,209,99,100
577,Ripe_,46,623,205,97,99
577,Ripe2_,47,708,212,95,100
578,Ripe_,46,581,209,99,98
578,Ripe2_,47,666,216,93,99
579,Ripe_,46,543,213,94,97
579,Ripe2_,47,624,219,93,98
580,Ripe_,46,504,215,93,97
580,Ripe2_,47,584,222,94,96
580,Ripe7_,63,1229,295,50,131
581,Ripe_,46,463,216,96,97
581,Ripe2_,47,545,222,91,97
581,Ripe7_,63,1191,286,88,146
582,Ripe_,46,423,213,93,98
582,Ripe2_,47,500,221,95,97
582,Ripe7_,63,1144,283,135,148
583,Ripe_,46,379,211,97,99
583,Ripe2_,47,460,219,93,97
583,Ripe7_,63,1098,279,156,150
583,Ripe4_,64,1214,211,65,131
584,Ripe_,46,336,211,98,98
584,Ripe2_,47,415,218,96,98
584,Unripe_,62,510,251,51,57
584,Ripe7_,63,1053,279,153,155
584,Ripe4_,64,1162,211,117,131
585,Ripe_,46,294,211,101,99
585,Ripe2_,47,373,219,96,98
585,Unripe_,62,464,253,56,57
585,Ripe7_,63,1006,277,144,155
585,Ripe4_,64,1116,211,120,138
585,Unripe_,65,1243,211,36,89
586,Ripe_,46,253,214,96,98
586,Ripe2_,47,327,221,99,99
586,Unripe_,62,424,258,53,56
586,Ripe7_,63,955,280,144,155
586,Ripe4_,64,1069,212,122,133
586,Unripe_,65,1193,213,79,96
587,Ripe_,46,211,217,98,100
587,Ripe2_,47,284,224,99,98
587,Unripe_,62,379,260,56,55
587,Ripe7_,63,906,282,141,154
587,Ripe4_,64,1016,216,120,134
587,Unripe_,65,1143,218,78,92
588,Ripe_,46,169,218,99,100
588,Ripe2_,47,241,226,99,99
588,Unripe_,62,338,261,52,55
588,Ripe7_,63,855,287,138,149
588,Ripe4_,64,967,219,118,133
588,Unripe_,65,1087,222,78,86
589,Ripe7_,46,127,219,101,99
589,Ripe2_,47,196,228,101,98
589,Unripe_,62,294,262,53,56
589,Ripe7_,63,807,288,134,148
589,Ripe4_,64,919,220,115,133
589,Unripe_,65,1035,223,79,87
590,Ripe7_,46,83,219,103,98
590,Ripe2_,47,152,228,100,97
590,Unripe_,62,249,263,54,56
590,Ripe7_,63,759,288,132,147
590,Ripe4_,64,873,222,111,131
590,Unripe_,65,985,224,77,85
591,Ripe7_,46,40,218,102,100
591,Ripe2_,47,106,228,101,96
591,Unripe_,62,207,261,51,55
591,Ripe7_,63,712,288,130,146
591,Ripe4_,64,828,222,106,130
591,Unripe_,65,933,223,78,86
592,Ripe7_,46,0,218,100,101
592,Ripe4_,47,60,226,108,96
592,Unripe_,62,162,261,54,55
592,Ripe7_,63,665,289,127,145
592,Ripe4_,64,781,222,107,130
592,Unripe_,66,1237,380,42,77
593,Ripe2_,47,17,226,110,97
593,Unripe_,62,122,263,54,55
593,Ripe7_,63,619,290,125,146
593,Ripe4_,64,737,223,101,128
593,Unripe_,65,831,226,77,84
593,Unripe_,66,1196,382,83,90
594,Ripe2_,47,0,226,85,98
594,Unripe_,62,83,265,54,56
594,Ripe7_,63,574,292,124,147
594,Ripe4_,64,692,225,100,130
594,Unripe_,65,784,228,73,83
594,Unripe_,66,1147,372,108,98
595,Unripe_,62,47,268,58,57
595,Ripe7_,63,531,296,121,147
595,Ripe4_,64,649,228,99,130
595,Unripe_,65,737,232,72,83
595,Ripe2_,47,1,237,45,95
595,Unripe_,66,1103,375,106,97
596,Unripe_,62,14,274,56,52
596,Ripe7_,63,487,298,122,148
596,Ripe4_,64,608,230,96,130
596,Unripe_,65,693,236,71,84
596,Unripe_,66,1058,374,95,99
597,Unripe_,62,0,275,33,51
597,Ripe7_,63,447,300,122,148
597,Ripe4_,64,568,233,95,130
597,Unripe_,65,649,240,72,82
597,Unripe_,66,1013,374,97,101
598,Ripe7_,63,403,300,124,148
598,Ripe4_,64,529,234,94,129
598,Unripe_,65,606,241,72,81
598,Unripe_,66,970,372,95,103
599,Ripe7_,63,359,300,123,147
599,Ripe4_,64,487,234,96,128
599,Unripe_,65,562,239,71,82
599,Unripe_,66,927,369,96,105
600,Ripe7_,63,313,299,125,147
600,Ripe4_,64,443,233,98,129
600,Unripe_,65,516,238,73,83
600,Unripe_,66,884,366,96,107
601,Ripe7_,63,267,297,131,147
601,Ripe4_,64,399,231,99,130
601,Unripe_,65,470,237,74,83
601,Unripe_,66,840,367,93,107
602,Ripe7_,63,226,298,127,149
602,Ripe4_,64,359,232,99,129
602,Unripe_,65,425,237,74,86
602,Unripe_,66,795,371,93,104
602,Unripe_,74,1215,201,64,86
603,Ripe7_,63,182,299,130,150
603,Ripe4_,64,318,233,98,132
603,Unripe_,65,382,242,75,85
603,Unripe_,66,753,374,93,102
603,Unripe_,74,1173,205,90,87
604,Ripe7_,63,141,302,128,149
604,Ripe4_,64,275,235,100,133
604,Unripe_,65,336,245,77,84
604,Unripe_,66,711,378,85,101
604,Unripe_,74,1131,204,80,91
605,Ripe7_,63,98,304,131,148
605,Ripe4_,64,234,238,101,131
605,Unripe_,65,292,248,77,84
605,Unripe_,66,667,383,81,98
605,Unripe_,74,1085,207,87,94
606,Ripe7_,63,7,305,134,146
606,Ripe4_,64,144,240,117,130
606,Unripe_,65,200,247,76,88
606,Unripe_,66,576,388,79,93
606,Unripe_,74,1019,209,86,89
607,Ripe7_,63,0,306,83,145
607,Ripe4_,64,96,240,118,129
607,Unripe_,65,151,246,77,93
607,Unripe_,66,531,386,69,94
607,Unripe_,74,953,211,84,84
608,Ripe4_,64,49,240,120,128
608,Unripe_,65,102,243,78,98
608,Unripe_,66,482,387,65,93
608,Unripe_,74,908,207,79,88
608,Ripe7_,63,1,308,51,139
609,Ripe4_,64,1,240,120,128
609,Unripe_,65,47,241,89,105
609,Unripe_,66,435,390,64,91
609,Unripe_,74,865,208,75,87
610,Unripe_,65,0,241,86,106
610,Unripe_,66,389,405,63,77
610,Unripe_,74,816,209,78,87
610,Unripe_,75,110,235,61,59
611,Unripe_,66,343,413,62,72
611,Unripe_,74,769,213,78,86
611,Unripe_,75,69,239,62,60
611,Unripe_,65,2,249,43,89
612,Unripe_,66,297,418,59,70
612,Unripe_,74,725,218,78,84
612,Unripe_,75,25,243,64,56
613,Unripe_,66,250,422,52,69
613,Unripe_,74,681,221,77,83
613,Unripe_,75,0,244,49,55
614,Unripe_,66,202,424,50,66
614,Unripe_,74,639,224,77,82
615,Unripe_,74,598,224,74,82
616,Unripe_,74,556,223,75,83
617,Unripe_,74,515,223,75,82
618,Unripe_,74,475,222,72,82
619,Unripe_,74,432,222,76,82
620,Unripe_,74,392,224,71,80
621,Unripe_,74,347,226,74,81
622,Unripe_,74,306,227,72,82
623,Unripe_,74,260,230,76,82
624,Unripe_,74,217,231,73,81
625,Unripe_,74,171,230,74,81
626,Unripe_,74,125,230,73,80
627,Unripe_,74,78,230,74,79
628,Unripe_,74,30,230,77,79
629,Unripe_,74,0,230,61,80
712,Ripe4_,101,1251,353,28,99
713,Ripe4_,101,1196,344,83,127
714,Ripe4_,101,1146,350,130,117
715,Ripe4_,101,1102,345,143,120
716,Ripe4_,101,1049,345,146,121
716,Ripe7_,102,1204,351,75,110
716,Unripe_,105,1232,90,47,47
717,Ripe4_,101,1004,349,135,117
717,Ripe7_,102,1153,345,123,138
717,Unripe_,105,1186,86,68,64
718,Ripe4_,101,954,349,131,117
718,Ripe7_,102,1100,344,157,160
718,Unripe_,105,1153,82,62,67
719,Ripe4_,101,904,349,129,118
719,Ripe7_,102,1054,340,152,162
719,Unripe_,105,1113,87,71,70
720,Ripe4_,101,853,351,129,118
720,Ripe7_,102,995,345,156,158
720,Unripe_,105,1072,91,60,68
720,Unripe_,104,1216,38,62,75
721,Ripe4_,101,804,354,125,117
721,Ripe7_,102,943,347,152,157
721,Unripe_,105,1034,91,68,69
721,Unripe_,104,1168,42,86,72
722,Ripe4_,101,758,356,119,116
722,Ripe7_,102,892,350,149,156
722,Unripe_,105,994,91,76,70
722,Unripe_,104,1123,44,92,77
723,Ripe4_,101,711,357,119,117
723,Ripe7_,102,843,352,146,154
723,Unripe_,104,1078,45,92,89
723,Unripe_,105,954,99,68,68
724,Ripe4_,101,665,358,117,115
724,Ripe7_,102,795,353,141,153
724,Unripe_,104,1038,47,88,87
724,Unripe_,105,920,99,58,61
725,Ripe4_,101,619,357,117,116
725,Ripe7_,102,745,352,141,154
725,Unripe_,104,996,47,85,89
725,Unripe_,105,882,99,57,64
726,Ripe4_,101,571,357,119,116
726,Ripe7_,102,695,353,139,152
726,Unripe_,104,952,47,87,87
726,Unripe_,105,843,98,56,67
727,Ripe4_,101,522,359,120,115
727,Ripe7_,102,645,353,135,153
727,Unripe_,104,909,47,84,87
727,Unripe_,105,804,96,63,69
728,Ripe4_,101,476,359,117,117
728,Ripe7_,102,594,354,135,153
728,Unripe_,104,864,47,84,90
728,Unripe_,105,764,98,58,67
729,Ripe4_,101,427,362,117,116
729,Ripe7_,102,545,356,131,152
729,Unripe_,104,817,48,98,91
729,Unripe_,105,725,100,61,66
730,Ripe4_,101,379,366,117,114
730,Ripe7_,102,493,358,133,153
730,Unripe_,104,771,53,92,88
730,Unripe_,105,688,103,58,64
731,Ripe4_,101,329,370,116,111
731,Ripe7_,102,442,361,133,152
731,Unripe_,104,728,56,83,84
731,Unripe_,105,650,106,57,64
731,Unripe_,106,1227,421,52,97
732,Ripe4_,101,279,372,115,109
732,Ripe7_,102,389,363,134,151
732,Unripe_,104,684,57,80,82
732,Unripe_,105,610,106,62,63
732,Unripe_,106,1182,418,87,82
733,Ripe4_,101,229,373,110,109
733,Ripe7_,102,336,364,135,151
733,Unripe_,104,639,56,79,87
733,Unripe_,105,569,107,65,65
733,Unripe_,106,1130,419,93,95
733,Ripe7_,107,1214,345,65,170
734,Ripe4_,101,179,372,107,110
734,Ripe7_,102,282,363,140,152
734,Unripe_,104,594,56,81,88
734,Unripe_,105,532,106,60,66
734,Unripe_,106,1087,423,86,87
734,Ripe7_,107,1167,340,112,166
735,Ripe4_,101,130,373,106,108
735,Ripe7_,102,229,363,144,153
735,Unripe_,104,551,57,80,73
735,Unripe_,105,492,105,61,66
735,Unripe_,106,1038,422,88,89
735,Ripe7_,107,1118,342,156,168
736,Ripe4_,101,83,374,102,108
736,Ripe7_,102,176,362,149,151
736,Unripe_,104,508,59,79,80
736,Unripe_,105,454,106,60,65
736,Unripe_,106,989,421,89,91
736,Ripe7_,107,1072,343,148,171
736,Unripe_,108,1235,353,44,89
737,Ripe4_,101,34,376,104,108
737,Ripe7_,102,128,364,148,150
737,Unripe_,104,474,59,68,53
